event_id,name,park_id,lat,long,organizer,date,start_time,end_time,cost_free
160449,Fitness,X040,40.86500168,-73.8946991,Poe Visitor Center,3/30/2019,10:00:00 AM,11:00:00 AM,1
160449,Fitness,X040,40.86500168,-73.8946991,Shape Up NYC,3/30/2019,10:00:00 AM,11:00:00 AM,1
160449,Shape Up New York,X040,40.86500168,-73.8946991,Poe Visitor Center,3/30/2019,10:00:00 AM,11:00:00 AM,1
160449,Shape Up New York,X040,40.86500168,-73.8946991,Shape Up NYC,3/30/2019,10:00:00 AM,11:00:00 AM,1
160449,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Poe Visitor Center,3/30/2019,10:00:00 AM,11:00:00 AM,1
160449,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Shape Up NYC,3/30/2019,10:00:00 AM,11:00:00 AM,1
167534,Fitness,X045,40.8138142,-73.91180372,,3/30/2019,9:00:00 AM,10:00:00 AM,1
167480,Fitness,M042,40.86990582,-73.92093217,,3/30/2019,9:00:00 AM,10:00:00 AM,1
167754,Fitness,X118,40.82009888,-73.87239838,,3/30/2019,9:00:00 AM,10:00:00 AM,1
168138,Fitness,M056,40.80187168,-73.96009693,,3/30/2019,9:00:00 AM,10:00:00 AM,1
168193,Fitness,B082,40.63140851,-74.03907076,,3/30/2019,9:00:00 AM,10:00:00 AM,1
167697,Fitness,B018,40.62897491,-73.89597321,,3/30/2019,9:00:00 AM,10:00:00 AM,1
168029,Fitness,Q020,40.68369719,-73.88565302,,3/30/2019,9:00:00 AM,10:00:00 AM,1
167920,Fitness,Q004,40.77669907,-73.92579651,,3/30/2019,9:00:00 AM,10:00:00 AM,1
178230,Seniors,R006,40.5019989,-74.25140381,Conference House Association,3/30/2019,1:00:00 PM,4:00:00 PM,0
178230,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,3/30/2019,1:00:00 PM,4:00:00 PM,0
178881,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,3/30/2019,8:30:00 AM,9:30:00 AM,1
178881,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,3/30/2019,8:30:00 AM,9:30:00 AM,1
178230,Art,R006,40.5019989,-74.25140381,Conference House Association,3/30/2019,1:00:00 PM,4:00:00 PM,0
174441,History,B111,40.6729393,-73.98460388,,3/30/2019,11:00:00 AM,4:00:00 PM,1
178230,Tours,R006,40.5019989,-74.25140381,Conference House Association,3/30/2019,1:00:00 PM,4:00:00 PM,0
178881,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,3/30/2019,8:30:00 AM,9:30:00 AM,1
178881,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,3/30/2019,8:30:00 AM,9:30:00 AM,1
174441,My Summer House NYC,B111,40.6729393,-73.98460388,,3/30/2019,11:00:00 AM,4:00:00 PM,1
178230,History,R006,40.5019989,-74.25140381,Conference House Association,3/30/2019,1:00:00 PM,4:00:00 PM,0
174441,Historic House Trust Sites,B111,40.6729393,-73.98460388,,3/30/2019,11:00:00 AM,4:00:00 PM,1
178881,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,3/30/2019,8:30:00 AM,9:30:00 AM,1
178881,Fitness,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,3/30/2019,8:30:00 AM,9:30:00 AM,1
167808,Fitness,R006,40.50260162,-74.25180054,,3/31/2019,9:00:00 AM,10:00:00 AM,1
167862,Fitness,B057,40.60794395,-73.93746501,,3/31/2019,9:00:00 AM,10:00:00 AM,1
167642,Fitness,R022,40.62750538,-74.09353447,,3/31/2019,9:00:00 AM,10:00:00 AM,1
178231,Art,R006,40.5019989,-74.25140381,Conference House Association,3/31/2019,1:00:00 PM,4:00:00 PM,0
178231,Tours,R006,40.5019989,-74.25140381,Conference House Association,3/31/2019,1:00:00 PM,4:00:00 PM,0
178231,History,R006,40.5019989,-74.25140381,Conference House Association,3/31/2019,1:00:00 PM,4:00:00 PM,0
174442,History,B111,40.6729393,-73.98460388,,3/31/2019,11:00:00 AM,4:00:00 PM,1
174442,My Summer House NYC,B111,40.6729393,-73.98460388,,3/31/2019,11:00:00 AM,4:00:00 PM,1
178231,Seniors,R006,40.5019989,-74.25140381,Conference House Association,3/31/2019,1:00:00 PM,4:00:00 PM,0
174442,Historic House Trust Sites,B111,40.6729393,-73.98460388,,3/31/2019,11:00:00 AM,4:00:00 PM,1
178231,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,3/31/2019,1:00:00 PM,4:00:00 PM,0
177421,Education,B111,40.6729393,-73.98460388,,4/1/2019,7:00:00 PM,10:00:00 PM,0
177421,Historic House Trust Sites,B111,40.6729393,-73.98460388,,4/1/2019,7:00:00 PM,10:00:00 PM,0
177421,Art,B111,40.6729393,-73.98460388,,4/1/2019,7:00:00 PM,10:00:00 PM,0
167588,Fitness,B431,40.69260025,-74.00189972,,4/2/2019,7:00:00 PM,8:00:00 PM,1
179125,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/2/2019,7:30:00 AM,8:30:00 AM,1
179125,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/2/2019,7:30:00 AM,8:30:00 AM,1
179125,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/2/2019,7:30:00 AM,8:30:00 AM,1
177796,Historic House Trust Sites,B111,40.6729393,-73.98460388,,4/3/2019,7:00:00 PM,9:00:00 PM,0
177796,Art,B111,40.6729393,-73.98460388,,4/3/2019,7:00:00 PM,9:00:00 PM,0
167974,Fitness,,40.74267355,-73.85000169,,4/4/2019,7:00:00 PM,8:00:00 PM,1
168082,Fitness,X039,40.85119855,-73.82619506,New York Road Runners,4/4/2019,7:00:00 PM,8:00:00 PM,1
179126,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/4/2019,7:30:00 AM,8:30:00 AM,1
179126,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/4/2019,7:30:00 AM,8:30:00 AM,1
179126,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/4/2019,7:30:00 AM,8:30:00 AM,1
178232,Seniors,R006,40.5019989,-74.25140381,Conference House Association,4/5/2019,1:00:00 PM,4:00:00 PM,0
178232,History,R006,40.5019989,-74.25140381,Conference House Association,4/5/2019,1:00:00 PM,4:00:00 PM,0
178232,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,4/5/2019,1:00:00 PM,4:00:00 PM,0
178232,Tours,R006,40.5019989,-74.25140381,Conference House Association,4/5/2019,1:00:00 PM,4:00:00 PM,0
178232,Art,R006,40.5019989,-74.25140381,Conference House Association,4/5/2019,1:00:00 PM,4:00:00 PM,0
160450,Fitness,X040,40.86500168,-73.8946991,Poe Visitor Center,4/6/2019,10:00:00 AM,11:00:00 AM,1
160450,Fitness,X040,40.86500168,-73.8946991,Shape Up NYC,4/6/2019,10:00:00 AM,11:00:00 AM,1
160450,Shape Up New York,X040,40.86500168,-73.8946991,Poe Visitor Center,4/6/2019,10:00:00 AM,11:00:00 AM,1
160450,Shape Up New York,X040,40.86500168,-73.8946991,Shape Up NYC,4/6/2019,10:00:00 AM,11:00:00 AM,1
160450,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Poe Visitor Center,4/6/2019,10:00:00 AM,11:00:00 AM,1
160450,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Shape Up NYC,4/6/2019,10:00:00 AM,11:00:00 AM,1
168030,Fitness,Q020,40.68369719,-73.88565302,,4/6/2019,9:00:00 AM,10:00:00 AM,1
167755,Fitness,X118,40.82009888,-73.87239838,,4/6/2019,9:00:00 AM,10:00:00 AM,1
167535,Fitness,X045,40.8138142,-73.91180372,,4/6/2019,9:00:00 AM,10:00:00 AM,1
168194,Fitness,B082,40.63140851,-74.03907076,,4/6/2019,9:00:00 AM,10:00:00 AM,1
167481,Fitness,M042,40.86990582,-73.92093217,,4/6/2019,9:00:00 AM,10:00:00 AM,1
168139,Fitness,M056,40.80187168,-73.96009693,,4/6/2019,9:00:00 AM,10:00:00 AM,1
167921,Fitness,Q004,40.77669907,-73.92579651,,4/6/2019,9:00:00 AM,10:00:00 AM,1
167698,Fitness,B018,40.62897491,-73.89597321,,4/6/2019,9:00:00 AM,10:00:00 AM,1
178233,Tours,R006,40.5019989,-74.25140381,Conference House Association,4/6/2019,1:00:00 PM,4:00:00 PM,0
178882,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/6/2019,8:30:00 AM,9:30:00 AM,1
178882,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,4/6/2019,8:30:00 AM,9:30:00 AM,1
178882,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/6/2019,8:30:00 AM,9:30:00 AM,1
178882,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,4/6/2019,8:30:00 AM,9:30:00 AM,1
178233,History,R006,40.5019989,-74.25140381,Conference House Association,4/6/2019,1:00:00 PM,4:00:00 PM,0
174443,History,B111,40.6729393,-73.98460388,,4/6/2019,11:00:00 AM,4:00:00 PM,1
178233,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,4/6/2019,1:00:00 PM,4:00:00 PM,0
178882,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/6/2019,8:30:00 AM,9:30:00 AM,1
178882,Fitness,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,4/6/2019,8:30:00 AM,9:30:00 AM,1
174443,Historic House Trust Sites,B111,40.6729393,-73.98460388,,4/6/2019,11:00:00 AM,4:00:00 PM,1
178233,Seniors,R006,40.5019989,-74.25140381,Conference House Association,4/6/2019,1:00:00 PM,4:00:00 PM,0
178233,Art,R006,40.5019989,-74.25140381,Conference House Association,4/6/2019,1:00:00 PM,4:00:00 PM,0
174443,My Summer House NYC,B111,40.6729393,-73.98460388,,4/6/2019,11:00:00 AM,4:00:00 PM,1
167863,Fitness,B057,40.60794395,-73.93746501,,4/7/2019,9:00:00 AM,10:00:00 AM,1
167643,Fitness,R022,40.62750538,-74.09353447,,4/7/2019,9:00:00 AM,10:00:00 AM,1
167809,Fitness,R006,40.50260162,-74.25180054,,4/7/2019,9:00:00 AM,10:00:00 AM,1
178234,Art,R006,40.5019989,-74.25140381,Conference House Association,4/7/2019,1:00:00 PM,4:00:00 PM,0
178234,Seniors,R006,40.5019989,-74.25140381,Conference House Association,4/7/2019,1:00:00 PM,4:00:00 PM,0
174444,Historic House Trust Sites,B111,40.6729393,-73.98460388,,4/7/2019,11:00:00 AM,4:00:00 PM,1
174444,My Summer House NYC,B111,40.6729393,-73.98460388,,4/7/2019,11:00:00 AM,4:00:00 PM,1
178234,History,R006,40.5019989,-74.25140381,Conference House Association,4/7/2019,1:00:00 PM,4:00:00 PM,0
178234,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,4/7/2019,1:00:00 PM,4:00:00 PM,0
178234,Tours,R006,40.5019989,-74.25140381,Conference House Association,4/7/2019,1:00:00 PM,4:00:00 PM,0
174444,History,B111,40.6729393,-73.98460388,,4/7/2019,11:00:00 AM,4:00:00 PM,1
167589,Fitness,B431,40.69260025,-74.00189972,,4/9/2019,7:00:00 PM,8:00:00 PM,1
179127,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/9/2019,7:30:00 AM,8:30:00 AM,1
179127,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/9/2019,7:30:00 AM,8:30:00 AM,1
179127,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/9/2019,7:30:00 AM,8:30:00 AM,1
168083,Fitness,X039,40.85119855,-73.82619506,New York Road Runners,4/11/2019,7:00:00 PM,8:00:00 PM,1
167975,Fitness,,40.74267355,-73.85000169,,4/11/2019,7:00:00 PM,8:00:00 PM,1
179128,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/11/2019,7:30:00 AM,8:30:00 AM,1
179128,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/11/2019,7:30:00 AM,8:30:00 AM,1
179128,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/11/2019,7:30:00 AM,8:30:00 AM,1
178235,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,4/12/2019,1:00:00 PM,4:00:00 PM,0
178235,Seniors,R006,40.5019989,-74.25140381,Conference House Association,4/12/2019,1:00:00 PM,4:00:00 PM,0
178235,History,R006,40.5019989,-74.25140381,Conference House Association,4/12/2019,1:00:00 PM,4:00:00 PM,0
178235,Tours,R006,40.5019989,-74.25140381,Conference House Association,4/12/2019,1:00:00 PM,4:00:00 PM,0
178235,Art,R006,40.5019989,-74.25140381,Conference House Association,4/12/2019,1:00:00 PM,4:00:00 PM,0
160451,Fitness,X040,40.86500168,-73.8946991,Poe Visitor Center,4/13/2019,10:00:00 AM,11:00:00 AM,1
160451,Fitness,X040,40.86500168,-73.8946991,Shape Up NYC,4/13/2019,10:00:00 AM,11:00:00 AM,1
160451,Shape Up New York,X040,40.86500168,-73.8946991,Poe Visitor Center,4/13/2019,10:00:00 AM,11:00:00 AM,1
160451,Shape Up New York,X040,40.86500168,-73.8946991,Shape Up NYC,4/13/2019,10:00:00 AM,11:00:00 AM,1
160451,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Poe Visitor Center,4/13/2019,10:00:00 AM,11:00:00 AM,1
160451,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Shape Up NYC,4/13/2019,10:00:00 AM,11:00:00 AM,1
167922,Fitness,Q004,40.77669907,-73.92579651,,4/13/2019,9:00:00 AM,10:00:00 AM,1
167482,Fitness,M042,40.86990582,-73.92093217,,4/13/2019,9:00:00 AM,10:00:00 AM,1
168140,Fitness,M056,40.80187168,-73.96009693,,4/13/2019,9:00:00 AM,10:00:00 AM,1
167536,Fitness,X045,40.8138142,-73.91180372,,4/13/2019,9:00:00 AM,10:00:00 AM,1
168031,Fitness,Q020,40.68369719,-73.88565302,,4/13/2019,9:00:00 AM,10:00:00 AM,1
167699,Fitness,B018,40.62897491,-73.89597321,,4/13/2019,9:00:00 AM,10:00:00 AM,1
167756,Fitness,X118,40.82009888,-73.87239838,,4/13/2019,9:00:00 AM,10:00:00 AM,1
168195,Fitness,B082,40.63140851,-74.03907076,,4/13/2019,9:00:00 AM,10:00:00 AM,1
178236,Art,R006,40.5019989,-74.25140381,Conference House Association,4/13/2019,1:00:00 PM,4:00:00 PM,0
174445,History,B111,40.6729393,-73.98460388,,4/13/2019,11:00:00 AM,4:00:00 PM,1
178883,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/13/2019,8:30:00 AM,9:30:00 AM,1
178883,Fitness,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,4/13/2019,8:30:00 AM,9:30:00 AM,1
178236,Seniors,R006,40.5019989,-74.25140381,Conference House Association,4/13/2019,1:00:00 PM,4:00:00 PM,0
178883,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/13/2019,8:30:00 AM,9:30:00 AM,1
178883,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,4/13/2019,8:30:00 AM,9:30:00 AM,1
178236,Tours,R006,40.5019989,-74.25140381,Conference House Association,4/13/2019,1:00:00 PM,4:00:00 PM,0
178236,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,4/13/2019,1:00:00 PM,4:00:00 PM,0
174445,My Summer House NYC,B111,40.6729393,-73.98460388,,4/13/2019,11:00:00 AM,4:00:00 PM,1
178883,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/13/2019,8:30:00 AM,9:30:00 AM,1
178883,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,4/13/2019,8:30:00 AM,9:30:00 AM,1
178236,History,R006,40.5019989,-74.25140381,Conference House Association,4/13/2019,1:00:00 PM,4:00:00 PM,0
174445,Historic House Trust Sites,B111,40.6729393,-73.98460388,,4/13/2019,11:00:00 AM,4:00:00 PM,1
167644,Fitness,R022,40.62750538,-74.09353447,,4/14/2019,9:00:00 AM,10:00:00 AM,1
167864,Fitness,B057,40.60794395,-73.93746501,,4/14/2019,9:00:00 AM,10:00:00 AM,1
167810,Fitness,R006,40.50260162,-74.25180054,,4/14/2019,9:00:00 AM,10:00:00 AM,1
178237,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,4/14/2019,1:00:00 PM,4:00:00 PM,0
178237,Seniors,R006,40.5019989,-74.25140381,Conference House Association,4/14/2019,1:00:00 PM,4:00:00 PM,0
174446,History,B111,40.6729393,-73.98460388,,4/14/2019,11:00:00 AM,4:00:00 PM,1
178237,Art,R006,40.5019989,-74.25140381,Conference House Association,4/14/2019,1:00:00 PM,4:00:00 PM,0
178237,Tours,R006,40.5019989,-74.25140381,Conference House Association,4/14/2019,1:00:00 PM,4:00:00 PM,0
178237,History,R006,40.5019989,-74.25140381,Conference House Association,4/14/2019,1:00:00 PM,4:00:00 PM,0
174446,Historic House Trust Sites,B111,40.6729393,-73.98460388,,4/14/2019,11:00:00 AM,4:00:00 PM,1
174446,My Summer House NYC,B111,40.6729393,-73.98460388,,4/14/2019,11:00:00 AM,4:00:00 PM,1
167590,Fitness,B431,40.69260025,-74.00189972,,4/16/2019,7:00:00 PM,8:00:00 PM,1
179129,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/16/2019,7:30:00 AM,8:30:00 AM,1
179129,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/16/2019,7:30:00 AM,8:30:00 AM,1
179129,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/16/2019,7:30:00 AM,8:30:00 AM,1
168084,Fitness,X039,40.85119855,-73.82619506,New York Road Runners,4/18/2019,7:00:00 PM,8:00:00 PM,1
167976,Fitness,,40.74267355,-73.85000169,,4/18/2019,7:00:00 PM,8:00:00 PM,1
179130,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/18/2019,7:30:00 AM,8:30:00 AM,1
179130,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/18/2019,7:30:00 AM,8:30:00 AM,1
179130,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/18/2019,7:30:00 AM,8:30:00 AM,1
178238,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,4/19/2019,1:00:00 PM,4:00:00 PM,0
178238,History,R006,40.5019989,-74.25140381,Conference House Association,4/19/2019,1:00:00 PM,4:00:00 PM,0
178238,Art,R006,40.5019989,-74.25140381,Conference House Association,4/19/2019,1:00:00 PM,4:00:00 PM,0
178238,Tours,R006,40.5019989,-74.25140381,Conference House Association,4/19/2019,1:00:00 PM,4:00:00 PM,0
178238,Seniors,R006,40.5019989,-74.25140381,Conference House Association,4/19/2019,1:00:00 PM,4:00:00 PM,0
160452,Fitness,X040,40.86500168,-73.8946991,Poe Visitor Center,4/20/2019,10:00:00 AM,11:00:00 AM,1
160452,Fitness,X040,40.86500168,-73.8946991,Shape Up NYC,4/20/2019,10:00:00 AM,11:00:00 AM,1
160452,Shape Up New York,X040,40.86500168,-73.8946991,Poe Visitor Center,4/20/2019,10:00:00 AM,11:00:00 AM,1
160452,Shape Up New York,X040,40.86500168,-73.8946991,Shape Up NYC,4/20/2019,10:00:00 AM,11:00:00 AM,1
160452,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Poe Visitor Center,4/20/2019,10:00:00 AM,11:00:00 AM,1
160452,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Shape Up NYC,4/20/2019,10:00:00 AM,11:00:00 AM,1
168196,Fitness,B082,40.63140851,-74.03907076,,4/20/2019,9:00:00 AM,10:00:00 AM,1
168032,Fitness,Q020,40.68369719,-73.88565302,,4/20/2019,9:00:00 AM,10:00:00 AM,1
167483,Fitness,M042,40.86990582,-73.92093217,,4/20/2019,9:00:00 AM,10:00:00 AM,1
167923,Fitness,Q004,40.77669907,-73.92579651,,4/20/2019,9:00:00 AM,10:00:00 AM,1
167757,Fitness,X118,40.82009888,-73.87239838,,4/20/2019,9:00:00 AM,10:00:00 AM,1
167537,Fitness,X045,40.8138142,-73.91180372,,4/20/2019,9:00:00 AM,10:00:00 AM,1
168141,Fitness,M056,40.80187168,-73.96009693,,4/20/2019,9:00:00 AM,10:00:00 AM,1
167700,Fitness,B018,40.62897491,-73.89597321,,4/20/2019,9:00:00 AM,10:00:00 AM,1
173760,Art,B376,40.64431763,-73.92077637,Wyckoff House Museum,4/20/2019,11:00:00 AM,3:00:00 PM,1
178239,Art,R006,40.5019989,-74.25140381,Conference House Association,4/20/2019,1:00:00 PM,4:00:00 PM,0
173760,Arts & Crafts,B376,40.64431763,-73.92077637,Wyckoff House Museum,4/20/2019,11:00:00 AM,3:00:00 PM,1
173760,Education,B376,40.64431763,-73.92077637,Wyckoff House Museum,4/20/2019,11:00:00 AM,3:00:00 PM,1
178239,Seniors,R006,40.5019989,-74.25140381,Conference House Association,4/20/2019,1:00:00 PM,4:00:00 PM,0
173760,Nature,B376,40.64431763,-73.92077637,Wyckoff House Museum,4/20/2019,11:00:00 AM,3:00:00 PM,1
173760,Historic House Trust Sites,B376,40.64431763,-73.92077637,Wyckoff House Museum,4/20/2019,11:00:00 AM,3:00:00 PM,1
174447,History,B111,40.6729393,-73.98460388,,4/20/2019,11:00:00 AM,4:00:00 PM,1
178239,History,R006,40.5019989,-74.25140381,Conference House Association,4/20/2019,1:00:00 PM,4:00:00 PM,0
173760,Tours,B376,40.64431763,-73.92077637,Wyckoff House Museum,4/20/2019,11:00:00 AM,3:00:00 PM,1
174447,My Summer House NYC,B111,40.6729393,-73.98460388,,4/20/2019,11:00:00 AM,4:00:00 PM,1
178884,Fitness,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,4/20/2019,8:30:00 AM,9:30:00 AM,1
178884,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/20/2019,8:30:00 AM,9:30:00 AM,1
173760,History,B376,40.64431763,-73.92077637,Wyckoff House Museum,4/20/2019,11:00:00 AM,3:00:00 PM,1
178884,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,4/20/2019,8:30:00 AM,9:30:00 AM,1
178884,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/20/2019,8:30:00 AM,9:30:00 AM,1
173760,My Summer House NYC,B376,40.64431763,-73.92077637,Wyckoff House Museum,4/20/2019,11:00:00 AM,3:00:00 PM,1
178239,Tours,R006,40.5019989,-74.25140381,Conference House Association,4/20/2019,1:00:00 PM,4:00:00 PM,0
173760,Best for Kids,B376,40.64431763,-73.92077637,Wyckoff House Museum,4/20/2019,11:00:00 AM,3:00:00 PM,1
178239,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,4/20/2019,1:00:00 PM,4:00:00 PM,0
178884,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Fort Tryon Park Trust,4/20/2019,8:30:00 AM,9:30:00 AM,1
178884,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/20/2019,8:30:00 AM,9:30:00 AM,1
174447,Historic House Trust Sites,B111,40.6729393,-73.98460388,,4/20/2019,11:00:00 AM,4:00:00 PM,1
167645,Fitness,R022,40.62750538,-74.09353447,,4/21/2019,9:00:00 AM,10:00:00 AM,1
167865,Fitness,B057,40.60794395,-73.93746501,,4/21/2019,9:00:00 AM,10:00:00 AM,1
167811,Fitness,R006,40.50260162,-74.25180054,,4/21/2019,9:00:00 AM,10:00:00 AM,1
178240,Seniors,R006,40.5019989,-74.25140381,Conference House Association,4/21/2019,1:00:00 PM,4:00:00 PM,0
174448,Historic House Trust Sites,B111,40.6729393,-73.98460388,,4/21/2019,11:00:00 AM,4:00:00 PM,1
178240,History,R006,40.5019989,-74.25140381,Conference House Association,4/21/2019,1:00:00 PM,4:00:00 PM,0
178240,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,4/21/2019,1:00:00 PM,4:00:00 PM,0
178240,Tours,R006,40.5019989,-74.25140381,Conference House Association,4/21/2019,1:00:00 PM,4:00:00 PM,0
174448,History,B111,40.6729393,-73.98460388,,4/21/2019,11:00:00 AM,4:00:00 PM,1
174448,My Summer House NYC,B111,40.6729393,-73.98460388,,4/21/2019,11:00:00 AM,4:00:00 PM,1
178240,Art,R006,40.5019989,-74.25140381,Conference House Association,4/21/2019,1:00:00 PM,4:00:00 PM,0
167591,Fitness,B431,40.69260025,-74.00189972,,4/23/2019,7:00:00 PM,8:00:00 PM,1
179131,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/23/2019,7:30:00 AM,8:30:00 AM,1
179131,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/23/2019,7:30:00 AM,8:30:00 AM,1
179131,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/23/2019,7:30:00 AM,8:30:00 AM,1
168085,Fitness,X039,40.85119855,-73.82619506,New York Road Runners,4/25/2019,7:00:00 PM,8:00:00 PM,1
167977,Fitness,,40.74267355,-73.85000169,,4/25/2019,7:00:00 PM,8:00:00 PM,1
179132,Fitness,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/25/2019,7:30:00 AM,8:30:00 AM,1
179132,Fort Tryon Park Trust,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/25/2019,7:30:00 AM,8:30:00 AM,1
179132,Northern Manhattan Parks,M029,40.86059952,-73.93379974,Northern Manhattan Parks,4/25/2019,7:30:00 AM,8:30:00 AM,1
178241,Historic House Trust Sites,R006,40.5019989,-74.25140381,Conference House Association,4/26/2019,1:00:00 PM,4:00:00 PM,0
178241,Art,R006,40.5019989,-74.25140381,Conference House Association,4/26/2019,1:00:00 PM,4:00:00 PM,0
178241,Seniors,R006,40.5019989,-74.25140381,Conference House Association,4/26/2019,1:00:00 PM,4:00:00 PM,0
178241,Tours,R006,40.5019989,-74.25140381,Conference House Association,4/26/2019,1:00:00 PM,4:00:00 PM,0
178241,History,R006,40.5019989,-74.25140381,Conference House Association,4/26/2019,1:00:00 PM,4:00:00 PM,0
160453,Fitness,X040,40.86500168,-73.8946991,Poe Visitor Center,4/27/2019,10:00:00 AM,11:00:00 AM,1
160453,Fitness,X040,40.86500168,-73.8946991,Shape Up NYC,4/27/2019,10:00:00 AM,11:00:00 AM,1
160453,Shape Up New York,X040,40.86500168,-73.8946991,Poe Visitor Center,4/27/2019,10:00:00 AM,11:00:00 AM,1
160453,Shape Up New York,X040,40.86500168,-73.8946991,Shape Up NYC,4/27/2019,10:00:00 AM,11:00:00 AM,1
160453,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Poe Visitor Center,4/27/2019,10:00:00 AM,11:00:00 AM,1
160453,Poe Park Visitor Center,X040,40.86500168,-73.8946991,Shape Up NYC,4/27/2019,10:00:00 AM,11:00:00 AM,1
167924,Fitness,Q004,40.77669907,-73.92579651,,4/27/2019,9:00:00 AM,10:00:00 AM,1
168033,Fitness,Q020,40.68369719,-73.88565302,,4/27/2019,9:00:00 AM,10:00:00 AM,1
167538,Fitness,X045,40.8138142,-73.91180372,,4/27/2019,9:00:00 AM,10:00:00 AM,1
167758,Fitness,X118,40.82009888,-73.87239838,,4/27/2019,9:00:00 AM,10:00:00 AM,1
